,time,temperature,humidity
686,1575043793.258354,2.8333333333333335,74.0
687,1575043855.8440552,2.533333333333333,74.03333333333333
688,1575043918.437844,2.0,75.0
689,1575043981.0248349,2.0,75.8
690,1575044043.617519,2.0,76.0
691,1575044106.206134,2.0,76.0
692,1575044168.796228,2.0,75.7
693,1575044231.386513,2.0,75.6
694,1575044293.977857,2.0,75.9
695,1575044356.569445,2.933333333333333,75.66666666666667
696,1575044419.15727,2.6333333333333333,75.0
697,1575044481.7484848,2.533333333333333,75.0
698,1575044544.3420131,2.9,75.0
699,1575044606.932595,3.0,75.0
700,1575044669.523016,2.2666666666666666,75.0
701,1575044732.114783,2.0,75.8
702,1575044794.705517,2.0,76.0
703,1575044857.296067,2.7666666666666666,75.96666666666667
704,1575044919.886568,3.0,75.53333333333333
705,1575044982.476894,3.0,75.0
706,1575045045.071158,3.0,75.0
707,1575045107.662716,3.0,75.0
708,1575045170.255745,3.0,74.8
709,1575045232.8516471,3.0,75.0
710,1575045295.445976,3.0,75.0
711,1575045358.0392141,3.0,74.83333333333333
712,1575045420.635118,3.0,74.96666666666667
713,1575045483.2293131,3.0,75.0
714,1575045545.822755,3.0,75.0
715,1575045608.417383,3.0,74.33333333333333
716,1575045671.010242,3.0,74.86666666666666
717,1575045733.6036,3.0,75.83333333333333
718,1575045796.198216,3.0,76.0
719,1575045858.789632,3.0,76.0
720,1575045921.3795369,3.0,75.7
721,1575045983.970664,3.0,76.13333333333334
722,1575046046.563083,3.0,77.0
723,1575046109.1532981,3.0,76.6
724,1575046171.745239,3.0,76.1
725,1575046234.333223,3.0,76.5
726,1575046296.924887,3.0,76.03333333333333
727,1575046359.512331,2.433333333333333,77.03333333333333
728,1575046422.103886,2.066666666666667,77.83333333333333
729,1575046484.694527,3.0,77.06666666666666
730,1575046547.286975,2.3666666666666667,77.23333333333333
731,1575046609.877143,2.566666666666667,78.0
732,1575046672.469324,2.3,78.0
733,1575046735.06026,2.2,78.0
734,1575046797.6522179,3.0,78.0
735,1575046860.242939,3.0,78.0
736,1575046922.834348,2.1333333333333333,78.26666666666667
737,1575046985.426245,2.0,79.0
738,1575047048.017886,2.0,79.0
739,1575047110.612221,2.4,79.0
740,1575047173.20431,3.0,78.63333333333334
741,1575047235.7971358,3.0,78.36666666666666
742,1575047298.390259,3.0,78.03333333333333
743,1575047360.986019,3.0,78.0
744,1575047423.579531,3.0,78.2
745,1575047486.170826,3.0,78.7
746,1575047548.7637491,2.533333333333333,79.03333333333333
747,1575047611.355993,2.5,80.0
748,1575047673.9465868,3.0,79.13333333333334
749,1575047736.539482,3.0,79.56666666666666
750,1575047799.1315632,3.0,78.86666666666666
751,1575047861.727218,3.0,78.0
752,1575047924.319725,3.0,78.0
753,1575047986.911093,3.0,78.8
754,1575048049.50423,3.0,79.0
755,1575048112.098547,3.0,79.03333333333333
756,1575048174.690633,3.0,79.46666666666667
757,1575048237.2821949,3.0,79.83333333333333
758,1575048299.8704429,3.0,79.73333333333333
759,1575048362.4610028,3.0,79.93333333333334
760,1575048425.052957,3.0,79.06666666666666
761,1575048487.645279,3.0,79.0
762,1575048550.239802,3.0,79.0
763,1575048612.83519,3.0,79.0
764,1575048675.431901,3.0,79.0
765,1575048738.026604,3.0,78.9
766,1575048800.622731,3.0,78.03333333333333
767,1575048863.215076,3.0,78.03333333333333
768,1575048925.809807,3.0,78.0
769,1575048988.4022028,3.033333333333333,78.0
770,1575049050.997793,3.066666666666667,78.0
771,1575049113.592555,4.0,78.0
772,1575049176.179874,4.0,77.33333333333333
773,1575049238.770698,3.433333333333333,77.06666666666666
774,1575049301.3644679,3.0,77.83333333333333
775,1575049363.956788,3.0,78.0
776,1575049426.5537,3.466666666666667,78.0
777,1575049489.145715,4.0,77.4
778,1575049551.737984,4.0,77.73333333333333
779,1575049614.326441,4.0,77.0
780,1575049676.922023,4.0,77.0
781,1575049739.514341,4.0,76.9
782,1575049802.107616,4.0,76.36666666666666
783,1575049864.702032,4.0,76.0
784,1575049927.295218,4.0,76.0
785,1575049989.887554,4.0,75.4
786,1575050052.4829369,4.0,75.06666666666666
787,1575050115.075156,4.0,75.0
788,1575050177.670387,4.233333333333333,75.23333333333333
789,1575050240.262243,4.7,75.7
790,1575050302.857009,4.566666666666666,75.56666666666666
791,1575050365.44596,5.0,76.0
792,1575050428.0374901,5.0,75.1
793,1575050490.629523,5.0,75.0
794,1575050553.2262561,5.0,75.0
795,1575050615.818428,5.0,75.0
796,1575050678.4165,5.0,74.86666666666666
797,1575050741.012448,5.0,74.0
798,1575050803.605257,5.0,74.0
799,1575050866.201515,5.033333333333333,73.9
800,1575050928.797043,5.333333333333333,73.8
801,1575050991.3890278,5.266666666666667,73.7
802,1575051053.9838212,5.066666666666666,74.0
803,1575051116.576416,5.0,73.8
804,1575051179.171873,5.166666666666667,73.0
805,1575051241.767562,5.866666666666666,73.16666666666667
806,1575051304.3583212,6.0,73.0
807,1575051366.947702,6.0,73.0
808,1575051429.538426,6.0,72.46666666666667
809,1575051492.129316,6.0,72.66666666666667
810,1575051554.719239,6.0,73.0
811,1575051617.310714,6.0,73.0
812,1575051679.9015,6.0,73.0
813,1575051742.4947948,6.0,72.43333333333334
814,1575051805.087289,6.0,72.0
815,1575051867.677066,6.0,72.1
816,1575051930.268666,6.0,72.9
817,1575051992.859843,6.0,73.0
818,1575052055.450552,6.0,73.0
819,1575052118.04193,6.0,73.0
820,1575052180.636565,6.0,73.0
821,1575052243.227813,6.0,73.0
822,1575052305.8197038,6.0,73.0
823,1575052368.414183,6.0,72.36666666666666
824,1575052431.006349,6.0,72.43333333333334
825,1575052493.597765,6.0,73.0
826,1575052556.1918552,6.0,73.0
827,1575052618.783743,6.0,73.0
828,1575052681.3793051,6.0,73.0
829,1575052743.973573,6.0,72.1
830,1575052806.567039,6.0,72.23333333333333
831,1575052869.162217,6.0,72.0
832,1575052931.755926,6.0,72.8
833,1575052994.349712,6.066666666666666,72.9
834,1575053056.944594,6.933333333333334,72.0
835,1575053119.5349278,7.0,72.0
836,1575053182.127448,7.0,71.83333333333333
837,1575053244.718077,7.0,72.1
838,1575053307.313469,7.0,72.0
839,1575053369.904355,7.0,72.0
840,1575053432.493575,7.0,72.0
841,1575053495.0842938,7.0,71.83333333333333
842,1575053557.674044,7.0,71.03333333333333
843,1575053620.268419,7.0,71.0
844,1575053682.862834,7.0,70.6
845,1575053745.4566789,7.0,70.43333333333334
846,1575053808.048773,7.0,71.0
847,1575053870.6428711,7.0,71.0
848,1575053933.241937,7.0,71.0
849,1575053995.836361,7.0,71.0
850,1575054058.435036,7.0,71.0
851,1575054121.028691,7.0,71.0
852,1575054183.625717,7.0,70.33333333333333
853,1575054246.223659,7.0,70.0
854,1575054308.819967,7.0,70.0
855,1575054371.415472,7.0,70.0
856,1575054434.010505,7.0,70.0
857,1575054496.606117,7.0,70.0
858,1575054559.200793,7.033333333333333,69.76666666666667
859,1575054621.795746,7.366666666666666,69.06666666666666
860,1575054684.390668,7.233333333333333,69.0
861,1575054746.986438,7.9,69.0
862,1575054809.577277,8.0,69.0
863,1575054872.169332,8.0,68.56666666666666
864,1575054934.764101,8.0,68.63333333333334
865,1575054997.3551419,8.0,68.0
866,1575055059.950278,8.0,68.0
867,1575055122.5411,8.0,68.0
868,1575055185.135958,8.0,68.0
869,1575055247.727994,8.0,68.0
870,1575055310.319818,8.0,68.0
871,1575055372.9148278,8.0,68.0
872,1575055435.505127,8.0,68.0
873,1575055498.09361,8.0,68.0
874,1575055560.684253,8.0,68.0
875,1575055623.271639,8.0,68.0
876,1575055685.8626359,8.0,68.0
877,1575055748.457447,8.0,67.26666666666667
878,1575055811.050237,8.0,67.0
879,1575055873.6448429,8.0,67.0
880,1575055936.239907,8.0,67.0
881,1575055998.832123,8.0,66.7
882,1575056061.4259222,8.066666666666666,66.0
883,1575056124.018142,8.0,66.23333333333333
884,1575056186.609637,8.033333333333333,66.43333333333334
885,1575056249.201132,8.466666666666667,66.03333333333333
886,1575056311.791795,8.0,66.0
887,1575056374.386847,8.033333333333333,66.03333333333333
888,1575056436.979069,8.4,66.5
889,1575056499.5705,9.0,65.8
890,1575056562.163575,9.0,65.36666666666666
891,1575056624.755643,9.0,65.0
892,1575056687.347077,9.0,65.0
893,1575056749.939595,9.0,65.0
894,1575056812.534509,9.0,65.0
895,1575056875.126749,9.0,64.66666666666667
896,1575056937.7183778,9.0,64.0
897,1575057000.3093019,9.0,64.0
898,1575057062.902062,9.0,64.63333333333334
899,1575057125.494127,9.0,64.76666666666667
900,1575057188.087704,9.0,64.0
901,1575057250.676806,9.0,64.56666666666666
902,1575057313.268955,9.0,65.0
903,1575057375.860208,9.0,65.0
904,1575057438.455733,9.0,65.0
905,1575057501.046693,9.0,65.5
906,1575057563.639022,9.0,64.3
907,1575057626.2299302,9.0,64.0
908,1575057688.82189,9.0,64.7
909,1575057751.41343,9.0,64.0
910,1575057814.00434,9.0,64.0
911,1575057876.595571,9.0,64.0
912,1575057939.187927,9.0,63.03333333333333
913,1575058001.787621,9.0,62.53333333333333
914,1575058064.386811,9.0,62.9
915,1575058126.986052,9.0,62.8
916,1575058189.5865471,9.0,62.13333333333333
917,1575058252.1859279,9.0,62.06666666666667
918,1575058314.785052,9.0,62.0
919,1575058377.384387,9.0,62.0
920,1575058439.984712,9.0,62.0
921,1575058502.581384,9.0,61.4
922,1575058565.181907,9.0,61.56666666666667
923,1575058627.78352,9.0,62.0
924,1575058690.385002,9.0,61.53333333333333
925,1575058752.981984,9.0,61.0
926,1575058815.582018,9.0,61.0
927,1575058878.1783938,9.0,61.0
928,1575058940.778321,9.0,61.0
929,1575059003.378315,9.0,61.0
930,1575059065.976468,9.066666666666666,60.96666666666667
931,1575059128.5759609,9.9,60.2
932,1575059191.171875,9.3,60.3
933,1575059253.772108,9.0,60.8
934,1575059316.368907,9.0,61.0
935,1575059378.968292,9.8,60.333333333333336
936,1575059441.567808,9.966666666666667,59.3
937,1575059504.165205,10.0,59.0
938,1575059566.765181,10.0,59.0
939,1575059629.364407,10.0,59.0
940,1575059691.965119,10.0,58.4
941,1575059754.563935,10.0,57.53333333333333
942,1575059817.164736,10.0,58.0
943,1575059879.760894,10.0,58.3
944,1575059942.359717,10.0,57.86666666666667
945,1575060004.956059,10.0,57.36666666666667
946,1575060067.5552301,10.0,57.2
947,1575060130.1516821,10.0,56.266666666666666
948,1575060192.750699,10.0,56.0
949,1575060255.3480382,10.0,55.96666666666667
950,1575060317.946846,10.0,56.0
951,1575060380.542954,10.0,55.8
952,1575060443.1427732,10.0,55.53333333333333
953,1575060505.738497,10.0,56.0
954,1575060568.336564,10.0,55.36666666666667
955,1575060630.931256,10.0,55.0
956,1575060693.5290911,10.0,54.8
957,1575060756.1284919,10.0,53.36666666666667
958,1575060818.729354,10.0,54.36666666666667
959,1575060881.3282962,10.0,54.53333333333333
960,1575060943.9243789,10.0,53.1
961,1575061006.521775,10.633333333333333,52.93333333333333
962,1575061069.11805,11.0,53.8
963,1575061131.713027,11.0,53.56666666666667
964,1575061194.3116891,11.0,53.0
965,1575061256.9070141,11.0,53.0
966,1575061319.505706,11.0,53.0
967,1575061382.105022,11.0,53.333333333333336
968,1575061444.704058,11.0,53.06666666666667
969,1575061507.300586,11.0,52.06666666666667
970,1575061569.89952,11.0,52.233333333333334
971,1575061632.494812,11.0,51.36666666666667
972,1575061695.093428,11.0,51.0
973,1575061757.689973,11.0,50.7
974,1575061820.289396,11.0,51.0
975,1575061882.885167,11.0,51.733333333333334
976,1575061945.4829562,11.0,51.0
977,1575062008.079927,11.0,51.06666666666667
978,1575062070.6797118,11.0,51.2
979,1575062133.282313,11.0,51.5
980,1575062195.881211,11.0,51.0
981,1575062258.482739,11.0,50.86666666666667
982,1575062321.081165,11.566666666666666,51.5
983,1575062383.676613,12.0,51.8
984,1575062446.271997,11.966666666666667,50.93333333333333
985,1575062508.871205,11.333333333333334,50.333333333333336
986,1575062571.4699779,11.1,50.1
987,1575062634.0691779,11.0,50.0
988,1575062696.665129,11.0,50.0
989,1575062759.263769,11.0,50.0
990,1575062821.8593938,11.433333333333334,50.46666666666667
991,1575062884.45806,12.0,50.166666666666664
992,1575062947.055933,11.266666666666667,49.266666666666666
993,1575063009.652709,11.0,49.0
994,1575063072.24785,11.633333333333333,49.06666666666667
995,1575063134.845751,12.0,49.13333333333333
996,1575063197.445034,12.0,49.56666666666667
997,1575063260.041784,12.0,50.0
998,1575063322.636683,12.0,50.0
999,1575063385.2322052,12.0,50.166666666666664
1000,1575063447.8268301,12.0,51.233333333333334
1001,1575063510.425101,12.0,51.2
1002,1575063573.02233,12.0,51.1
1003,1575063635.62039,12.0,50.96666666666667
1004,1575063698.217456,12.0,51.0
1005,1575063760.816083,12.0,51.03333333333333
1006,1575063823.414889,12.0,51.9
1007,1575063886.0106869,12.0,51.9
1008,1575063948.60621,12.0,51.733333333333334
1009,1575064011.201279,12.0,52.0
1010,1575064073.796596,12.0,52.06666666666667
1011,1575064136.3962991,12.0,52.0
1012,1575064198.991199,12.0,52.0
1013,1575064261.588058,11.966666666666667,51.96666666666667
1014,1575064324.183839,11.0,50.96666666666667
1015,1575064386.786032,11.3,51.3
1016,1575064449.3820279,12.0,52.53333333333333
1017,1575064511.976037,12.0,52.06666666666667
1018,1575064574.571727,11.8,52.2
1019,1575064637.169818,11.333333333333334,52.266666666666666
1020,1575064699.768076,11.0,52.06666666666667
1021,1575064762.370157,11.0,52.0
1022,1575064824.972935,11.0,52.0
1023,1575064887.574898,11.0,52.3
1024,1575064950.177244,11.0,52.46666666666667
1025,1575065012.779211,11.0,52.233333333333334
1026,1575065075.383308,11.0,53.0
1027,1575065137.984618,11.0,53.0
1028,1575065200.5897279,11.0,52.9
1029,1575065263.187338,11.0,52.43333333333333
1030,1575065325.787313,11.0,52.0
1031,1575065388.3845189,11.0,52.233333333333334
1032,1575065450.984425,11.0,53.0
1033,1575065513.582448,11.0,52.96666666666667
1034,1575065576.182866,11.0,53.0
1035,1575065638.782872,11.0,53.0
1036,1575065701.380403,11.0,53.733333333333334
1037,1575065763.9801462,11.0,53.666666666666664
1038,1575065826.579615,11.0,53.63333333333333
1039,1575065889.179818,11.0,53.06666666666667
1040,1575065951.781095,11.0,53.56666666666667
1041,1575066014.381139,11.0,53.0
1042,1575066076.9809039,11.0,53.0
1043,1575066139.581007,11.0,53.2
1044,1575066202.182959,11.0,53.1
1045,1575066264.781785,11.0,53.13333333333333
1046,1575066327.3813212,11.0,53.63333333333333
1047,1575066389.9829009,11.0,53.36666666666667
1048,1575066452.5834289,11.0,53.53333333333333
1049,1575066515.183974,11.0,53.36666666666667
1050,1575066577.787045,11.0,53.0
1051,1575066640.3871632,11.0,53.233333333333334
1052,1575066702.9850118,11.0,53.333333333333336
1053,1575066765.583723,11.0,53.5
1054,1575066828.183019,11.0,53.266666666666666
1055,1575066890.781879,11.0,53.733333333333334
1056,1575066953.383057,11.0,54.0
1057,1575067015.9827142,11.0,54.0
1058,1575067078.585136,11.0,54.0
1059,1575067141.185026,11.0,53.6
1060,1575067203.785183,11.0,52.733333333333334
1061,1575067266.38851,11.0,52.63333333333333
1062,1575067328.991042,11.0,52.166666666666664
1063,1575067391.590312,11.0,51.06666666666667
1064,1575067454.1912038,11.0,51.06666666666667
1065,1575067516.789066,11.0,51.03333333333333
1066,1575067579.388551,11.0,51.0
1067,1575067641.984835,11.0,51.03333333333333
1068,1575067704.585217,11.0,51.46666666666667
1069,1575067767.184426,11.0,52.0
1070,1575067829.782809,11.0,52.0
1071,1575067892.37955,11.0,52.233333333333334
1072,1575067954.979608,11.0,52.0
1073,1575068017.579604,11.0,51.3
1074,1575068080.1798608,11.0,51.333333333333336
1075,1575068142.778517,11.0,51.0
1076,1575068205.378963,11.0,51.3
1077,1575068267.981045,11.0,51.96666666666667
1078,1575068330.581126,11.0,52.0
1079,1575068393.181128,11.0,52.0
1080,1575068455.780936,11.0,52.3
1081,1575068518.380585,11.0,51.4
1082,1575068580.981504,11.0,52.13333333333333
1083,1575068643.577538,11.0,52.0
1084,1575068706.1769109,11.0,52.0
1085,1575068768.76804,11.0,52.0
1086,1575068831.363591,11.0,52.0
1087,1575068893.95564,11.0,52.06666666666667
1088,1575068956.548858,11.0,52.13333333333333
1089,1575069019.145654,11.0,52.733333333333334
1090,1575069081.739831,11.0,53.0
1091,1575069144.337116,11.0,53.0
1092,1575069206.93509,11.0,53.0
1093,1575069269.532436,11.0,53.0
1094,1575069332.127022,11.0,53.0
1095,1575069394.725633,11.0,53.0
1096,1575069457.323478,11.0,52.7
1097,1575069519.921623,11.0,52.93333333333333
1098,1575069582.520072,11.0,53.0
1099,1575069645.11566,11.0,52.86666666666667
1100,1575069707.7139142,11.0,53.0
1101,1575069770.3121269,11.0,52.96666666666667
1102,1575069832.910358,11.0,53.0
1103,1575069895.506364,11.0,53.0
1104,1575069958.106901,11.0,53.0
1105,1575070020.703931,11.0,53.7
1106,1575070083.303236,11.0,53.8
1107,1575070145.902091,11.0,53.53333333333333
1108,1575070208.497624,11.0,53.46666666666667
1109,1575070271.096077,11.0,53.333333333333336
1110,1575070333.691796,11.0,53.2
1111,1575070396.288051,11.0,53.0
1112,1575070458.885237,11.0,53.0
1113,1575070521.481317,11.0,53.9
1114,1575070584.076928,10.8,53.8
1115,1575070646.67162,10.766666666666667,53.766666666666666
1116,1575070709.2668788,10.866666666666667,53.86666666666667
1117,1575070771.861622,10.366666666666667,53.36666666666667
1118,1575070834.454769,10.7,54.06666666666667
1119,1575070897.049223,10.133333333333333,54.0
1120,1575070959.64677,10.233333333333333,53.46666666666667
1121,1575071022.241318,10.666666666666666,54.166666666666664
1122,1575071084.836517,10.8,54.166666666666664
1123,1575071147.4333868,10.666666666666666,54.63333333333333
1124,1575071210.028999,10.8,54.733333333333334
1125,1575071272.626609,10.933333333333334,54.833333333333336
1126,1575071335.221925,10.933333333333334,54.666666666666664
1127,1575071397.8203099,10.6,54.266666666666666
1128,1575071460.414644,10.833333333333334,54.03333333333333
1129,1575071523.012558,10.033333333333333,53.766666666666666
1130,1575071585.607967,10.0,54.0
1131,1575071648.203396,10.0,54.0
1132,1575071710.797991,10.0,54.0
1133,1575071773.397015,10.0,54.0
1134,1575071835.992341,10.0,54.0
1135,1575071898.586863,10.0,54.0
1136,1575071961.184569,10.0,54.0
1137,1575072023.779203,10.0,54.56666666666667
1138,1575072086.3760052,10.0,54.166666666666664
1139,1575072148.973033,10.0,54.0
1140,1575072211.5683892,10.0,54.266666666666666
1141,1575072274.164057,10.0,55.0
1142,1575072336.763953,10.0,55.0
1143,1575072399.365848,10.0,55.0
1144,1575072461.966153,10.0,55.0
1145,1575072524.564209,10.0,55.0
1146,1575072587.166326,10.0,55.0
1147,1575072649.767172,10.0,55.03333333333333
1148,1575072712.365453,10.0,55.13333333333333
1149,1575072774.964606,10.0,55.3
1150,1575072837.5642118,10.0,55.3
1151,1575072900.163295,10.0,55.1
1152,1575072962.764734,10.0,55.0
1153,1575073025.3642778,10.0,55.13333333333333
1154,1575073087.9648151,10.0,55.666666666666664
1155,1575073150.56268,10.0,56.0
1156,1575073213.159274,10.0,56.0
1157,1575073275.7575788,10.0,56.0
1158,1575073338.352259,10.0,55.46666666666667
1159,1575073400.951316,10.0,55.0
1160,1575073463.55446,10.0,55.43333333333333
1161,1575073526.152964,10.0,56.0
1162,1575073588.752285,10.0,56.0
1163,1575073651.3505929,10.0,55.96666666666667
1164,1575073713.9509962,10.0,56.0
1165,1575073776.549811,10.0,55.8
1166,1575073839.1465552,10.0,55.56666666666667
1167,1575073901.749903,10.0,55.0
1168,1575073964.353188,10.0,55.8
1169,1575074026.952513,10.0,56.8
1170,1575074089.558779,10.0,57.0
1171,1575074152.160689,10.0,56.63333333333333
1172,1575074214.7622669,10.0,57.0
1173,1575074277.3636198,10.0,57.0
1174,1575074339.962843,10.0,57.0
1175,1575074402.562825,10.0,57.0
1176,1575074465.164662,10.0,57.0
1177,1575074527.764828,10.0,57.0
1178,1575074590.365166,10.0,57.0
1179,1575074652.966703,10.0,57.0
1180,1575074715.567276,10.0,57.0
1181,1575074778.167054,10.0,57.1
1182,1575074840.767087,10.0,57.2
1183,1575074903.3650491,10.0,57.233333333333334
1184,1575074965.96551,10.0,57.7
1185,1575075028.5638561,10.0,58.0
1186,1575075091.163841,10.0,58.0
1187,1575075153.761775,10.0,58.0
1188,1575075216.361664,10.0,58.06666666666667
1189,1575075278.96103,10.0,59.0
1190,1575075341.561079,10.0,59.0
1191,1575075404.161185,10.0,59.0
1192,1575075466.7615962,10.0,59.0
1193,1575075529.3640401,10.0,59.333333333333336
1194,1575075591.965632,9.833333333333334,60.0
1195,1575075654.561989,9.766666666666667,60.0
1196,1575075717.1602669,10.0,59.8
1197,1575075779.76066,10.0,59.266666666666666
1198,1575075842.360634,10.0,59.96666666666667
1199,1575075904.9591699,10.0,60.0
1200,1575075967.5549679,9.3,60.43333333333333
1201,1575076030.153781,9.633333333333333,60.86666666666667
1202,1575076092.7535,9.133333333333333,61.0
1203,1575076155.352706,9.0,61.0
1204,1575076217.955465,9.0,61.63333333333333
1205,1575076280.55492,9.0,61.43333333333333
1206,1575076343.1549869,9.0,61.0
1207,1575076405.757902,9.0,61.666666666666664
1208,1575076468.356874,9.0,62.0
1209,1575076530.9571972,9.0,61.93333333333333
1210,1575076593.556432,9.0,62.0
1211,1575076656.1563141,9.0,61.96666666666667
1212,1575076718.755423,9.0,62.0
1213,1575076781.354852,9.0,62.0
1214,1575076843.954517,9.0,62.0
1215,1575076906.552949,9.0,62.0
1216,1575076969.150153,9.0,61.733333333333334
1217,1575077031.7522821,9.0,61.93333333333333
1218,1575077094.352973,9.0,62.0
1219,1575077156.952687,9.0,62.0
1220,1575077219.55255,9.0,62.0
1221,1575077282.151826,9.0,62.0
1222,1575077344.7479382,9.0,62.0
1223,1575077407.347552,9.0,62.03333333333333
1224,1575077469.947622,9.0,62.56666666666667
1225,1575077532.546205,9.0,62.1
1226,1575077595.14637,9.0,62.0
1227,1575077657.746276,9.0,62.233333333333334
1228,1575077720.3448482,9.0,62.03333333333333
1229,1575077782.9451618,9.0,62.03333333333333
1230,1575077845.5415199,9.0,62.36666666666667
1231,1575077908.141407,9.0,63.0
1232,1575077970.744185,9.0,63.3
1233,1575078033.346541,9.0,63.0
1234,1575078095.948182,9.0,63.0
1235,1575078158.548511,9.0,62.6
1236,1575078221.15127,9.0,62.1
1237,1575078283.749273,9.0,63.0
1238,1575078346.35,9.0,63.0
1239,1575078408.9507198,9.0,63.0
1240,1575078471.551384,9.0,63.0
1241,1575078534.152825,9.0,63.0
1242,1575078596.7542038,9.0,63.0
1243,1575078659.355017,9.0,63.1
1244,1575078721.956039,9.0,64.0
1245,1575078784.547591,9.0,64.0
1246,1575078847.1397471,9.0,64.0
1247,1575078909.73229,8.733333333333333,64.0
1248,1575078972.320672,8.133333333333333,64.0
1249,1575079034.913411,8.0,64.4
1250,1575079097.505296,8.0,65.0
1251,1575079160.098114,8.0,64.86666666666666
1252,1575079222.689487,8.0,64.16666666666667
1253,1575079285.281157,8.0,64.0
1254,1575079347.8698962,8.0,64.0
1255,1575079410.4604962,8.0,64.0
1256,1575079473.049421,8.0,64.0
1257,1575079535.640302,8.033333333333333,64.0
1258,1575079598.22898,8.0,64.0
1259,1575079660.820141,8.0,64.0
1260,1575079723.409426,8.0,64.0
1261,1575079786.000234,8.0,64.0
1262,1575079848.588648,8.0,64.9
1263,1575079911.1807392,8.0,65.0
1264,1575079973.7769608,8.0,65.0
1265,1575080036.371459,8.0,65.0
1266,1575080098.9661949,8.0,65.0
1267,1575080161.561327,8.0,64.6
1268,1575080224.153203,8.0,64.0
1269,1575080286.748329,8.0,64.0
1270,1575080349.3427038,8.0,64.0
1271,1575080411.937616,8.0,64.0
1272,1575080474.530586,8.0,64.3
1273,1575080537.125014,8.0,65.0
1274,1575080599.7181962,8.0,65.0
1275,1575080662.311565,8.0,65.96666666666667
1276,1575080724.903213,8.0,65.8
1277,1575080787.4980779,8.0,65.0
1278,1575080850.090181,8.0,65.3
1279,1575080912.682618,8.0,65.9
1280,1575080975.273512,8.0,66.0
1281,1575081037.86607,8.0,66.0
1282,1575081100.457184,8.0,66.0
1283,1575081163.052197,8.0,66.0
1284,1575081225.641248,7.966666666666667,66.0
1285,1575081288.231494,8.0,66.0
1286,1575081350.822649,7.866666666666666,66.0
1287,1575081413.414951,7.033333333333333,66.66666666666667
1288,1575081476.0105731,7.066666666666666,67.0
1289,1575081538.610195,7.033333333333333,67.0
1290,1575081601.206644,7.0,67.0
1291,1575081663.8015869,7.0,67.0
1292,1575081726.3976939,7.0,67.0
1293,1575081788.992712,7.0,67.0
1294,1575081851.589233,7.0,67.0
1295,1575081914.184797,7.333333333333333,67.0
1296,1575081976.780129,7.033333333333333,67.0
1297,1575082039.37442,7.0,67.0
1298,1575082101.963692,7.0,67.0
1299,1575082164.55481,7.0,67.0
1300,1575082227.145887,7.066666666666666,67.03333333333333
1301,1575082289.738024,7.2,67.0
1302,1575082352.332177,7.0,67.0
1303,1575082414.924728,7.0,67.23333333333333
1304,1575082477.51901,7.033333333333333,67.0
1305,1575082540.11173,7.0,67.0
1306,1575082602.705133,7.0,67.73333333333333
1307,1575082665.297827,7.0,68.46666666666667
1308,1575082727.89186,7.0,69.0
1309,1575082790.4847221,7.0,69.0
1310,1575082853.075909,7.0,69.0
1311,1575082915.67329,6.933333333333334,69.46666666666667
1312,1575082978.267261,7.0,70.0
1313,1575083040.858396,6.866666666666666,70.0
1314,1575083103.452303,6.333333333333333,70.0
1315,1575083166.045856,6.0,70.0
1316,1575083228.637666,6.0,70.0
1317,1575083291.2318802,6.0,70.0
1318,1575083353.825186,6.833333333333333,70.0
1319,1575083416.417918,6.9,70.0
1320,1575083479.0119631,7.0,70.0
1321,1575083541.607876,6.933333333333334,69.96666666666667
1322,1575083604.201364,6.966666666666667,70.0
1323,1575083666.795658,7.0,69.46666666666667
1324,1575083729.390426,7.0,69.0
1325,1575083791.984868,7.0,69.16666666666667
1326,1575083854.58073,6.833333333333333,69.96666666666667
1327,1575083917.172507,6.966666666666667,69.76666666666667
1328,1575083979.767538,7.0,69.2
1329,1575084042.3612359,7.0,69.16666666666667
1330,1575084104.962599,7.0,69.33333333333333
1331,1575084167.564613,7.0,69.0
1332,1575084230.170614,7.0,69.06666666666666
1333,1575084292.77021,7.0,69.56666666666666
1334,1575084355.370718,6.3,70.53333333333333
1335,1575084417.970093,6.033333333333333,70.06666666666666
1336,1575084480.569115,6.066666666666666,70.0
1337,1575084543.167643,6.266666666666667,70.0
1338,1575084605.7671552,6.0,70.0
1339,1575084668.3651311,6.233333333333333,70.0
1340,1575084730.9622009,6.7,70.0
1341,1575084793.559997,6.7,69.96666666666667
1342,1575084856.157205,6.1,69.96666666666667
1343,1575084918.751425,6.0,70.0
1344,1575084981.349033,6.0,70.0
1345,1575085043.944783,6.0,70.0
1346,1575085106.538171,6.0,70.0
1347,1575085169.134594,6.0,70.0
1348,1575085231.727469,6.0,70.0
1349,1575085294.323141,6.0,70.0
1350,1575085356.917187,6.0,70.0
1351,1575085419.512288,6.0,70.0
1352,1575085482.104903,6.0,70.0
1353,1575085544.700346,6.0,70.0
1354,1575085607.2948198,6.0,70.0
1355,1575085669.886287,6.0,70.0
1356,1575085732.4819689,6.0,70.0
1357,1575085795.078317,6.0,70.0
1358,1575085857.6749449,6.0,70.0
1359,1575085920.2712471,6.0,70.33333333333333
1360,1575085982.867471,6.0,70.0
1361,1575086045.462379,6.0,70.0
1362,1575086108.0583,6.0,70.0
1363,1575086170.6504,6.0,70.03333333333333
1364,1575086233.2440119,6.0,70.96666666666667
1365,1575086295.836383,6.0,71.0
