time,temperature,humidity
1575046973.966029,2.00,79.00
1575046974.993627,2.00,79.00
1575046976.054576,2.00,79.00
1575046977.078569,2.00,79.00
1575046978.139494,2.00,79.00
1575046979.167359,2.00,79.00
1575046980.228359,2.00,79.00
1575046981.252411,2.00,79.00
1575046982.313534,2.00,79.00
1575046983.340167,2.00,79.00
1575046984.400992,2.00,79.00
1575046985.426245,2.00,79.00
1575046986.486161,2.00,79.00
1575046987.511091,2.00,79.00
1575046988.571665,2.00,79.00
1575046989.599122,2.00,79.00
1575046990.66013,2.00,79.00
1575046991.684286,2.00,79.00
1575046992.745156,2.00,79.00
1575046993.771784,2.00,79.00
1575046994.83273,2.00,79.00
1575046995.857962,2.00,79.00
1575046996.917695,2.00,79.00
1575046997.942736,2.00,79.00
1575046999.003514,2.00,79.00
1575047000.031224,2.00,79.00
1575047001.092521,2.00,79.00
1575047002.11634,2.00,79.00
1575047003.177647,2.00,79.00
1575047004.203953,2.00,79.00
1575047005.264679,2.00,79.00
1575047006.290713,2.00,79.00
1575047007.34978,2.00,79.00
1575047008.37775,2.00,79.00
1575047009.438698,2.00,79.00
1575047010.462311,2.00,79.00
1575047011.523262,2.00,79.00
1575047012.54872,2.00,79.00
1575047013.610105,2.00,79.00
1575047014.636089,2.00,79.00
1575047015.696957,2.00,79.00
1575047016.722013,2.00,79.00
1575047017.78298,2.00,79.00
1575047018.809514,2.00,79.00
1575047019.87045,2.00,79.00
1575047020.894601,2.00,79.00
1575047021.955699,2.00,79.00
1575047022.980461,2.00,79.00
1575047024.041083,2.00,79.00
1575047025.069055,2.00,79.00
1575047026.128773,2.00,79.00
1575047027.154027,2.00,79.00
1575047028.214914,2.00,79.00
1575047029.241278,2.00,79.00
1575047030.302225,2.00,79.00
1575047031.327639,2.00,79.00
1575047032.387415,2.00,79.00
1575047033.415084,2.00,79.00
1575047034.476135,2.00,79.00
1575047035.499879,2.00,79.00
1575047036.56097,2.00,79.00
1575047037.586186,2.00,79.00
1575047038.647132,2.00,79.00
1575047039.673296,2.00,79.00
1575047040.734139,2.00,79.00
1575047041.759389,2.00,79.00
1575047042.820232,2.00,79.00
1575047043.847925,2.00,79.00
1575047044.907981,2.00,79.00
1575047045.932159,2.00,79.00
1575047046.99297,2.00,79.00
1575047048.017886,2.00,79.00
1575047049.078542,2.00,79.00
1575047050.105009,2.00,79.00
1575047051.16688,2.00,79.00
1575047052.191253,2.00,79.00
1575047054.191632,2.00,79.00
1575047054.277714,2.00,79.00
1575047055.339901,2.00,79.00
1575047056.364093,2.00,79.00
1575047057.425039,2.00,79.00
1575047058.449884,2.00,79.00
1575047059.510483,2.00,79.00
1575047060.53738,2.00,79.00
1575047061.598101,2.00,79.00
1575047062.623177,2.00,79.00
1575047063.683964,2.00,79.00
1575047064.710056,2.00,79.00
1575047065.771089,2.00,79.00
1575047066.796494,2.00,79.00
1575047067.85765,2.00,79.00
1575047068.88409,2.00,79.00
1575047069.945132,2.00,79.00
1575047070.970719,2.00,79.00
1575047072.029854,2.00,79.00
1575047073.054896,2.00,79.00
1575047074.116238,2.00,79.00
1575047075.143475,2.00,79.00
1575047076.203101,2.00,79.00
1575047077.228335,2.00,79.00
1575047078.289265,2.00,79.00
1575047079.315776,2.00,79.00
1575047080.376856,2.00,79.00
1575047081.401599,2.00,79.00
1575047082.462577,2.00,79.00
1575047083.486559,2.00,79.00
1575047084.547345,2.00,79.00
1575047085.574965,2.00,79.00
1575047086.636424,2.00,79.00
1575047087.660034,2.00,79.00
1575047088.720996,2.00,79.00
1575047089.748779,2.00,79.00
1575047090.808626,2.00,79.00
1575047091.833989,2.00,79.00
1575047092.894812,2.00,79.00
1575047093.918435,2.00,79.00
1575047094.979324,2.00,79.00
1575047096.007191,2.00,79.00
1575047097.068549,2.00,79.00
1575047098.091733,2.00,79.00
1575047099.15244,2.00,79.00
1575047100.179972,2.00,79.00
1575047101.241135,2.00,79.00
1575047102.265426,2.00,79.00
1575047103.326267,2.00,79.00
1575047104.354029,2.00,79.00
1575047105.415088,2.00,79.00
1575047106.43894,2.00,79.00
1575047107.499864,2.00,79.00
1575047108.52365,2.00,79.00
1575047109.584378,2.00,79.00
1575047110.612221,2.00,79.00
1575047111.673253,2.00,79.00
1575047112.697092,3.00,79.00
1575047113.757945,3.00,79.00
1575047114.785856,2.00,79.00
1575047115.846863,2.00,79.00
1575047116.870875,2.00,79.00
1575047117.931776,2.00,79.00
1575047118.955305,2.00,79.00
1575047120.017425,2.00,79.00
1575047121.04394,2.00,79.00
1575047122.104867,2.00,79.00
1575047123.130143,2.00,79.00
1575047124.190696,2.00,79.00
1575047125.217202,2.00,79.00
1575047126.278061,2.00,79.00
1575047127.303357,3.00,79.00
1575047128.363113,3.00,79.00
1575047129.390934,2.00,79.00
1575047130.451799,2.00,79.00
1575047131.47585,2.00,79.00
1575047132.536881,2.00,79.00
1575047133.561902,2.00,79.00
1575047134.622552,2.00,79.00
1575047135.649252,2.00,79.00
1575047136.710253,2.00,79.00
1575047137.735167,2.00,79.00
1575047138.79484,2.00,79.00
1575047139.822846,2.00,79.00
1575047140.883755,2.00,79.00
1575047141.908001,2.00,79.00
1575047142.969199,2.00,79.00
1575047143.993795,2.00,79.00
1575047145.054548,2.00,79.00
1575047146.081142,3.00,79.00
1575047147.142241,3.00,79.00
1575047148.166552,2.00,79.00
1575047149.227502,2.00,79.00
1575047150.254852,2.00,79.00
1575047151.316025,2.00,79.00
1575047152.340033,3.00,79.00
1575047153.401145,3.00,79.00
1575047154.424637,3.00,79.00
1575047155.486714,3.00,79.00
1575047156.513001,2.00,79.00
1575047157.574051,2.00,79.00
1575047158.599366,3.00,79.00
1575047159.664527,3.00,79.00
1575047160.686395,3.00,79.00
1575047161.747333,3.00,79.00
1575047162.771371,3.00,79.00
1575047163.832406,3.00,79.00
1575047164.857611,3.00,79.00
1575047165.918005,3.00,79.00
1575047166.94589,3.00,79.00
1575047168.006479,3.00,79.00
1575047169.030746,3.00,79.00
1575047170.091721,3.00,79.00
1575047171.118199,3.00,79.00
1575047172.178969,3.00,79.00
1575047173.20431,3.00,79.00
1575047174.264177,3.00,79.00
1575047175.289021,3.00,79.00
1575047176.350208,3.00,79.00
1575047177.378123,3.00,79.00
1575047178.438582,3.00,79.00
1575047179.462215,3.00,79.00
1575047180.523121,3.00,79.00
1575047181.549764,3.00,79.00
1575047182.610673,3.00,79.00
1575047183.636163,3.00,79.00
1575047184.697165,3.00,79.00
1575047185.723609,3.00,79.00
1575047186.781798,3.00,79.00
1575047187.809344,3.00,79.00
1575047188.870449,3.00,79.00
1575047189.894452,3.00,79.00
1575047190.955088,3.00,79.00
1575047191.983329,3.00,79.00
1575047193.04297,3.00,79.00
1575047194.068234,3.00,79.00
1575047195.129075,3.00,79.00
1575047196.155676,3.00,79.00
1575047197.216656,3.00,79.00
1575047198.241979,3.00,79.00
1575047199.301812,3.00,79.00
1575047200.326785,3.00,79.00
1575047201.387413,3.00,79.00
1575047202.415192,3.00,79.00
1575047203.476926,3.00,79.00
1575047204.50012,3.00,79.00
1575047205.560988,3.00,79.00
1575047206.587587,3.00,79.00
1575047207.648519,3.00,79.00
1575047208.673964,3.00,79.00
1575047209.735019,3.00,79.00
1575047210.758631,3.00,78.00
1575047211.81942,3.00,78.00
1575047212.847227,3.00,79.00
1575047213.908079,3.00,79.00
1575047214.932575,3.00,78.00
1575047215.99271,3.00,78.00
1575047217.020227,3.00,78.00
1575047218.081217,3.00,78.00
1575047219.105883,3.00,78.00
1575047220.167088,3.00,78.00
1575047221.191283,3.00,78.00
1575047222.251928,3.00,78.00
1575047223.27988,3.00,78.00
1575047224.339476,3.00,78.00
1575047225.365025,3.00,78.00
1575047226.426093,3.00,78.00
1575047227.452233,3.00,78.00
1575047228.513243,3.00,78.00
1575047229.537615,3.00,78.00
1575047230.598584,3.00,78.00
1575047231.623295,3.00,78.00
1575047232.683913,3.00,78.00
1575047233.711844,3.00,78.00
1575047234.771726,3.00,78.00
1575047235.797136,3.00,78.00
1575047236.857935,3.00,78.00
1575047237.884123,3.00,78.00
1575047238.945099,3.00,78.00
1575047239.970663,3.00,78.00
1575047241.031613,3.00,78.00
1575047242.05509,3.00,78.00
1575047243.115917,3.00,78.00
1575047244.14376,3.00,78.00
1575047245.204704,3.00,78.00
1575047246.228701,3.00,78.00
1575047247.289571,3.00,78.00
1575047248.317519,3.00,78.00
1575047249.377221,3.00,78.00
1575047250.402523,3.00,78.00
1575047251.463569,3.00,78.00
1575047252.487325,3.00,78.00
1575047253.548174,3.00,78.00
1575047254.575867,3.00,78.00
1575047255.636855,3.00,78.00
1575047256.660642,3.00,78.00
1575047257.721514,3.00,78.00
1575047258.749379,3.00,78.00
1575047259.810358,3.00,78.00
1575047260.834493,3.00,78.00
1575047261.89565,3.00,78.00
1575047262.919476,3.00,78.00
1575047263.979814,3.00,78.00
1575047265.007878,3.00,78.00
1575047266.068981,3.00,78.00
1575047267.09253,3.00,79.00
1575047268.153471,3.00,79.00
1575047269.181346,3.00,79.00
1575047270.242317,3.00,79.00
1575047271.266622,3.00,79.00
1575047272.327891,3.00,79.00
1575047273.352374,3.00,78.00
1575047274.413079,3.00,78.00
1575047275.439773,3.00,79.00
1575047276.500701,3.00,79.00
1575047277.52608,3.00,79.00
1575047278.586576,3.00,79.00
1575047279.613027,3.00,79.00
1575047280.673941,3.00,79.00
1575047281.69936,3.00,79.00
1575047282.759306,3.00,79.00
1575047283.787174,3.00,78.00
1575047284.848139,3.00,78.00
1575047285.871818,3.00,78.00
1575047286.932922,3.00,78.00
1575047287.958221,3.00,79.00
1575047289.018859,3.00,79.00
1575047290.045647,3.00,78.00
1575047291.106419,3.00,78.00
1575047292.130284,3.00,79.00
1575047293.191598,3.00,79.00
1575047294.219261,3.00,79.00
1575047295.280267,3.00,79.00
1575047296.304482,3.00,79.00
1575047297.365568,3.00,79.00
1575047298.390259,3.00,78.00
1575047299.451258,3.00,78.00
1575047300.477721,3.00,78.00
1575047301.538747,3.00,78.00
1575047302.562709,3.00,79.00
1575047303.623804,3.00,79.00
1575047304.651258,3.00,78.00
1575047305.712243,3.00,78.00
1575047306.736603,3.00,78.00
1575047307.797627,3.00,78.00
1575047308.825205,3.00,78.00
1575047309.883173,3.00,78.00
1575047310.909839,3.00,78.00
1575047311.970699,3.00,78.00
1575047312.995997,3.00,78.00
1575047314.056808,3.00,78.00
1575047315.082957,3.00,78.00
1575047316.143944,3.00,78.00
1575047317.16939,3.00,78.00
1575047318.229273,3.00,78.00
1575047319.257121,3.00,78.00
1575047320.318078,3.00,78.00
1575047321.341929,3.00,78.00
1575047322.402803,3.00,78.00
1575047323.428106,3.00,78.00
1575047324.48892,3.00,78.00
1575047325.515319,3.00,78.00
1575047326.576409,3.00,78.00
1575047327.601443,3.00,78.00
1575047328.661247,3.00,78.00
1575047329.689026,3.00,78.00
1575047330.750096,3.00,78.00
1575047331.774225,3.00,78.00
1575047332.835139,3.00,78.00
1575047333.859971,3.00,78.00
1575047334.920797,3.00,78.00
1575047335.947456,3.00,78.00
1575047337.008473,3.00,78.00
1575047338.033403,3.00,78.00
1575047339.094473,3.00,78.00
1575047340.121039,3.00,78.00
1575047341.18206,3.00,78.00
1575047342.206313,3.00,78.00
1575047343.267237,3.00,78.00
1575047344.291935,3.00,78.00
1575047345.352649,3.00,78.00
1575047346.380575,3.00,78.00
1575047347.440187,3.00,78.00
1575047348.465483,3.00,78.00
1575047349.526283,3.00,78.00
1575047350.553685,3.00,78.00
1575047351.614734,3.00,78.00
1575047352.639083,3.00,78.00
1575047353.699813,3.00,78.00
1575047354.72652,3.00,78.00
1575047355.787535,3.00,78.00
1575047356.812526,3.00,78.00
1575047357.873395,3.00,78.00
1575047358.897442,3.00,78.00
1575047359.958237,3.00,78.00
1575047360.986019,3.00,78.00
1575047362.047157,3.00,78.00
1575047363.070768,3.00,78.00
1575047364.13178,3.00,78.00
1575047365.159802,3.00,78.00
1575047366.219338,3.00,78.00
1575047367.244449,3.00,78.00
1575047368.305319,3.00,78.00
1575047369.329445,3.00,78.00
1575047370.390306,3.00,78.00
1575047371.41796,3.00,78.00
1575047372.479046,3.00,78.00
1575047373.502715,3.00,78.00
1575047374.563688,3.00,78.00
1575047375.591541,3.00,78.00
1575047376.652612,3.00,78.00
1575047377.676868,3.00,78.00
1575047378.73796,3.00,78.00
1575047379.761359,3.00,78.00
1575047380.822144,3.00,78.00
1575047381.849884,3.00,78.00
1575047382.911212,3.00,78.00
1575047383.935083,3.00,78.00
1575047384.996226,3.00,78.00
1575047386.023698,3.00,78.00
1575047387.084648,3.00,78.00
1575047388.108973,3.00,78.00
1575047389.169722,3.00,78.00
1575047390.196479,3.00,78.00
1575047391.257423,3.00,78.00
1575047392.282461,3.00,78.00
1575047393.343328,3.00,78.00
1575047394.367546,3.00,78.00
1575047395.428156,3.00,78.00
1575047396.45563,3.00,78.00
1575047397.516715,3.00,78.00
1575047398.540747,3.00,78.00
1575047399.601639,3.00,78.00
1575047400.629726,3.00,78.00
1575047401.693809,3.00,78.00
1575047402.714353,3.00,78.00
1575047403.775592,3.00,78.00
1575047404.799534,3.00,78.00
1575047405.860105,3.00,78.00
1575047406.888207,3.00,78.00
1575047407.949034,3.00,78.00
1575047408.972828,3.00,78.00
1575047410.033694,3.00,78.00
1575047411.061625,3.00,78.00
1575047412.121487,3.00,78.00
1575047413.146916,3.00,78.00
1575047414.208021,3.00,78.00
1575047415.231822,3.00,78.00
1575047416.292385,3.00,78.00
1575047417.319998,3.00,78.00
1575047418.381113,3.00,78.00
1575047419.404942,3.00,78.00
1575047420.465999,3.00,78.00
1575047421.49382,3.00,78.00
1575047422.553469,3.00,78.00
1575047423.579531,3.00,78.00
1575047424.639833,3.00,78.00
1575047425.663501,3.00,78.00
1575047426.724145,3.00,78.00
1575047427.751945,3.00,78.00
1575047428.812953,3.00,78.00
1575047429.838067,3.00,78.00
1575047430.898569,3.00,78.00
1575047431.924686,3.00,78.00
1575047432.985812,3.00,78.00
1575047434.010904,3.00,78.00
1575047435.07188,3.00,78.00
1575047436.098559,3.00,78.00
1575047437.159484,3.00,78.00
1575047438.184474,3.00,78.00
1575047439.244363,3.00,78.00
1575047440.269544,3.00,78.00
1575047441.330162,3.00,78.00
1575047442.357803,3.00,78.00
1575047443.419299,3.00,78.00
1575047444.443035,3.00,78.00
1575047445.503913,3.00,78.00
1575047446.530536,3.00,78.00
1575047447.591553,3.00,78.00
1575047448.616867,3.00,78.00
1575047449.676502,3.00,78.00
1575047450.701582,3.00,78.00
1575047451.762195,3.00,78.00
1575047452.790071,3.00,78.00
1575047453.850964,3.00,78.00
1575047454.874849,3.00,78.00
1575047455.935923,3.00,78.00
1575047456.962415,3.00,78.00
1575047458.023337,3.00,78.00
1575047459.049027,3.00,78.00
1575047460.109772,3.00,78.00
1575047461.133272,3.00,79.00
1575047462.193992,3.00,79.00
1575047463.221795,3.00,79.00
1575047464.282741,3.00,79.00
1575047465.306741,3.00,79.00
1575047466.3678,3.00,79.00
1575047467.395629,3.00,79.00
1575047468.456487,3.00,79.00
1575047469.480638,3.00,79.00
1575047470.541544,3.00,79.00
1575047471.566398,3.00,79.00
1575047472.627174,3.00,79.00
1575047473.653546,3.00,78.00
1575047474.71449,3.00,78.00
1575047475.738884,3.00,78.00
1575047476.799787,3.00,78.00
1575047477.827503,3.00,78.00
1575047478.888449,3.00,78.00
1575047479.912375,3.00,78.00
1575047480.973571,3.00,78.00
1575047481.998434,3.00,78.00
1575047483.059212,3.00,78.00
1575047484.085778,3.00,78.00
1575047485.146766,3.00,78.00
1575047486.170826,3.00,78.00
1575047487.231769,3.00,78.00
1575047488.259377,3.00,78.00
1575047489.320306,3.00,78.00
1575047490.344681,3.00,79.00
1575047491.405556,3.00,79.00
1575047492.430244,3.00,78.00
1575047493.490974,3.00,78.00
1575047494.517831,3.00,78.00
1575047495.578685,3.00,78.00
1575047496.603688,3.00,79.00
1575047497.663383,3.00,79.00
1575047498.69129,3.00,79.00
1575047499.75218,3.00,79.00
1575047500.776421,3.00,78.00
1575047501.837706,3.00,78.00
1575047502.862444,3.00,78.00
1575047503.92322,3.00,78.00
1575047504.949827,3.00,78.00
1575047506.010593,3.00,78.00
1575047507.035972,3.00,78.00
1575047508.09559,3.00,78.00
1575047509.123486,3.00,78.00
1575047510.184359,3.00,78.00
1575047511.208403,3.00,79.00
1575047512.269195,3.00,79.00
1575047513.294328,3.00,79.00
1575047514.355034,3.00,79.00
1575047515.381655,3.00,79.00
1575047516.442515,3.00,79.00
1575047517.467905,3.00,79.00
1575047518.528794,3.00,79.00
1575047519.555496,3.00,79.00
1575047520.616323,3.00,79.00
1575047521.640173,3.00,79.00
1575047522.701083,3.00,79.00
1575047523.726464,3.00,79.00
1575047524.787175,3.00,79.00
1575047525.813413,3.00,79.00
1575047526.874283,3.00,79.00
1575047527.899772,3.00,79.00
1575047528.960664,3.00,79.00
1575047529.987425,3.00,79.00
1575047531.048326,3.00,79.00
1575047532.072087,3.00,79.00
1575047533.132973,3.00,79.00
1575047534.158426,3.00,79.00
1575047535.219306,3.00,79.00
1575047536.246491,3.00,79.00
1575047537.306269,3.00,79.00
1575047538.331878,3.00,79.00
1575047539.392655,3.00,79.00
1575047540.419304,3.00,79.00
1575047541.48025,3.00,79.00
1575047542.504094,3.00,79.00
1575047543.564989,3.00,79.00
1575047544.590276,3.00,79.00
1575047545.651041,3.00,79.00
1575047546.678507,3.00,79.00
1575047547.738254,3.00,79.00
1575047548.763749,3.00,79.00
1575047549.824734,3.00,79.00
1575047550.848309,3.00,79.00
1575047551.909194,3.00,79.00
1575047552.937014,2.00,79.00
1575047553.997899,2.00,79.00
1575047555.021594,3.00,79.00
1575047556.082288,3.00,79.00
1575047557.109874,3.00,79.00
1575047558.17089,3.00,79.00
1575047559.195004,3.00,79.00
1575047560.256042,3.00,79.00
1575047561.280766,3.00,79.00
1575047562.341553,3.00,79.00
1575047563.368124,3.00,79.00
1575047564.429642,3.00,79.00
1575047565.454469,3.00,79.00
1575047566.515666,3.00,79.00
1575047567.541737,3.00,79.00
1575047568.602766,3.00,79.00
1575047569.627019,3.00,79.00
1575047570.688011,3.00,79.00
1575047571.712736,3.00,79.00
1575047572.773679,3.00,79.00
1575047573.801256,3.00,79.00
1575047574.861132,3.00,79.00
1575047575.886245,3.00,79.00
1575047576.947343,3.00,79.00
1575047577.973775,3.00,79.00
1575047579.034774,3.00,79.00
1575047580.059092,2.00,79.00
1575047581.12003,2.00,79.00
1575047582.147812,2.00,79.00
1575047583.205857,2.00,79.00
1575047584.232116,3.00,79.00
1575047585.293253,3.00,79.00
1575047586.318527,2.00,79.00
1575047587.379511,2.00,79.00
1575047588.406656,2.00,79.00
1575047589.466474,2.00,79.00
1575047590.491762,3.00,79.00
1575047591.552817,3.00,79.00
1575047592.579618,2.00,79.00
1575047593.640586,2.00,79.00
1575047594.664271,2.00,79.00
1575047595.725512,2.00,79.00
1575047596.750462,2.00,79.00
1575047597.81123,2.00,79.00
1575047598.83916,2.00,79.00
1575047599.898934,2.00,79.00
1575047600.92389,2.00,79.00
1575047601.98488,2.00,79.00
1575047603.01149,2.00,79.00
1575047604.072388,2.00,79.00
1575047605.096605,2.00,79.00
1575047606.157685,2.00,79.00
1575047607.182419,2.00,79.00
1575047608.243112,2.00,79.00
1575047609.27083,2.00,80.00
1575047610.330713,2.00,80.00
1575047611.355993,2.00,80.00
1575047612.416997,2.00,80.00
1575047613.443648,2.00,80.00
1575047614.504495,2.00,80.00
1575047615.529074,2.00,80.00
1575047616.589649,2.00,80.00
1575047617.614424,2.00,80.00
1575047618.675306,2.00,80.00
1575047619.701803,2.00,80.00
1575047620.762817,2.00,80.00
1575047621.788197,2.00,80.00
1575047622.849083,2.00,80.00
1575047623.875647,2.00,80.00
1575047624.93656,2.00,80.00
1575047625.960237,2.00,80.00
1575047627.021249,2.00,80.00
1575047628.046604,2.00,80.00
1575047629.107398,2.00,80.00
1575047630.133814,2.00,80.00
1575047631.194824,2.00,80.00
1575047632.220599,2.00,80.00
1575047633.280895,2.00,80.00
1575047634.307644,2.00,80.00
1575047635.368623,2.00,80.00
1575047636.392214,3.00,80.00
1575047637.453195,3.00,80.00
1575047638.4786,2.00,80.00
1575047639.539619,2.00,80.00
1575047640.5669,3.00,80.00
1575047641.626628,3.00,80.00
1575047642.652079,3.00,80.00
1575047643.712873,3.00,80.00
1575047644.736546,2.00,80.00
1575047645.797449,2.00,80.00
1575047646.825053,2.00,80.00
1575047647.886148,2.00,80.00
1575047648.91015,3.00,80.00
1575047649.970894,3.00,80.00
1575047650.998798,3.00,80.00
1575047652.058509,3.00,80.00
1575047653.08349,3.00,80.00
1575047654.144636,3.00,80.00
1575047655.168826,3.00,80.00
1575047656.229368,3.00,80.00
1575047657.256647,3.00,80.00
1575047658.317655,3.00,80.00
1575047659.341689,3.00,80.00
1575047660.402718,3.00,80.00
1575047661.427649,3.00,80.00
1575047662.48831,3.00,80.00
1575047663.51498,3.00,80.00
1575047664.575976,3.00,80.00
1575047665.601046,3.00,80.00
1575047666.660783,3.00,80.00
1575047667.688659,3.00,80.00
1575047668.74954,3.00,80.00
1575047669.77327,3.00,80.00
1575047670.83468,3.00,80.00
1575047671.859674,3.00,80.00
1575047672.920198,3.00,80.00
1575047673.946587,3.00,80.00
1575047675.007528,3.00,80.00
1575047676.032816,3.00,80.00
1575047677.093901,3.00,80.00
1575047678.117627,3.00,80.00
1575047679.178236,3.00,80.00
1575047680.206173,3.00,80.00
1575047681.267141,3.00,80.00
1575047682.290847,3.00,79.00
1575047683.351751,3.00,79.00
1575047684.379661,3.00,79.00
1575047685.439346,3.00,79.00
1575047686.46467,3.00,79.00
1575047687.525997,3.00,79.00
1575047688.549587,3.00,79.00
1575047689.610023,3.00,79.00
1575047690.638011,3.00,79.00
1575047691.698943,3.00,79.00
1575047692.722985,3.00,79.00
1575047693.783897,3.00,79.00
1575047694.811629,3.00,79.00
1575047695.871435,3.00,79.00
1575047696.897105,3.00,79.00
1575047697.9569,3.00,79.00
1575047698.984497,3.00,79.00
1575047700.045643,3.00,79.00
1575047701.067305,3.00,79.00
1575047702.130327,3.00,79.00
1575047703.15552,3.00,79.00
1575047704.216539,3.00,79.00
1575047705.243993,3.00,79.00
1575047706.303739,3.00,79.00
1575047707.328935,3.00,79.00
1575047708.389736,3.00,79.00
1575047709.416563,3.00,79.00
1575047710.477415,3.00,79.00
1575047711.501568,3.00,79.00
1575047712.562639,3.00,79.00
1575047713.587492,3.00,79.00
1575047714.648647,3.00,79.00
1575047715.676097,3.00,79.00
1575047716.73573,3.00,79.00
1575047717.761111,3.00,79.00
1575047718.822176,3.00,79.00
1575047719.849751,3.00,79.00
1575047720.909644,3.00,79.00
1575047721.933848,3.00,79.00
1575047722.994607,3.00,79.00
1575047724.022366,3.00,79.00
1575047725.08347,3.00,79.00
1575047726.107554,3.00,79.00
1575047727.168426,3.00,79.00
1575047728.193311,3.00,79.00
1575047729.253976,3.00,79.00
1575047730.280648,3.00,79.00
1575047731.341513,3.00,79.00
1575047732.366753,3.00,79.00
1575047733.42657,3.00,79.00
1575047734.454249,3.00,79.00
1575047735.515215,3.00,79.00
1575047736.539482,3.00,79.00
1575047737.600563,3.00,79.00
1575047738.625605,3.00,79.00
1575047739.686028,3.00,79.00
1575047740.712504,3.00,79.00
1575047741.773357,3.00,79.00
1575047742.799015,3.00,79.00
1575047743.860277,3.00,79.00
1575047744.888121,3.00,79.00
1575047745.947275,3.00,79.00
1575047746.97142,3.00,79.00
1575047748.03217,3.00,79.00
1575047749.059998,3.00,79.00
1575047750.121045,3.00,79.00
1575047751.144809,3.00,79.00
1575047752.205946,3.00,79.00
1575047753.231038,3.00,79.00
1575047754.292043,3.00,79.00
1575047755.318626,3.00,79.00
1575047756.379279,3.00,79.00
1575047757.403251,3.00,79.00
1575047758.468704,3.00,79.00
1575047759.49204,3.00,79.00
1575047760.553024,3.00,79.00
1575047761.576892,3.00,80.00
1575047762.822079,3.00,80.00
1575047763.661858,3.00,80.00
1575047764.723889,3.00,80.00
1575047765.749997,3.00,80.00
1575047766.811028,3.00,80.00
1575047767.835209,3.00,80.00
1575047768.896333,3.00,80.00
1575047769.920937,3.00,80.00
1575047770.981939,3.00,80.00
1575047772.009674,3.00,80.00
1575047773.069243,3.00,80.00
1575047774.094455,3.00,80.00
1575047775.155554,3.00,80.00
1575047776.181957,3.00,80.00
1575047777.242932,3.00,80.00
1575047778.267274,3.00,80.00
1575047779.328163,3.00,80.00
1575047780.352885,3.00,80.00
1575047781.413574,3.00,80.00
1575047782.44146,3.00,80.00
1575047783.501054,3.00,80.00
1575047784.526181,3.00,80.00
1575047785.587323,3.00,80.00
1575047786.613677,3.00,80.00
1575047787.674859,3.00,80.00
1575047788.699883,3.00,80.00
1575047789.760749,3.00,80.00
1575047790.784579,3.00,80.00
1575047791.845447,3.00,80.00
1575047792.872873,3.00,80.00
1575047793.933825,3.00,80.00
1575047794.958029,3.00,79.00
1575047796.019132,3.00,79.00
1575047797.046933,3.00,80.00
1575047798.107208,3.00,80.00
1575047799.131563,3.00,79.00
1575047800.192565,3.00,79.00
1575047801.216677,3.00,79.00
1575047802.277344,3.00,79.00
1575047803.305116,3.00,79.00
1575047804.366146,3.00,79.00
1575047805.390156,3.00,79.00
1575047806.450867,3.00,79.00
1575047807.478693,3.00,79.00
1575047808.538571,3.00,79.00
1575047809.563414,3.00,79.00
1575047810.62449,3.00,79.00
1575047811.648506,3.00,79.00
1575047812.709205,3.00,79.00
1575047813.737148,3.00,79.00
1575047814.797976,3.00,79.00
1575047815.82171,3.00,79.00
1575047816.882722,3.00,79.00
1575047817.910626,3.00,79.00
1575047818.971501,3.00,79.00
1575047819.995751,3.00,79.00
1575047821.056876,3.00,79.00
1575047822.083493,3.00,79.00
1575047823.140957,3.00,79.00
1575047824.16905,3.00,79.00
1575047825.229651,3.00,79.00
1575047826.254928,3.00,79.00
1575047827.315658,3.00,79.00
1575047828.342109,3.00,79.00
1575047829.40323,3.00,79.00
1575047830.428313,3.00,79.00
1575047831.488047,3.00,79.00
1575047832.515963,3.00,79.00
1575047833.576994,3.00,79.00
1575047834.600977,3.00,79.00
1575047835.661882,3.00,79.00
1575047836.686905,3.00,79.00
1575047837.747736,3.00,79.00
1575047838.774198,3.00,79.00
1575047839.834917,3.00,79.00
1575047840.860787,3.00,79.00
1575047841.920904,3.00,79.00
1575047842.948822,3.00,79.00
1575047844.008598,3.00,79.00
1575047845.033973,3.00,79.00
1575047846.094597,3.00,79.00
1575047847.121125,3.00,79.00
1575047848.182042,3.00,79.00
1575047849.207691,3.00,79.00
1575047850.267244,3.00,79.00
1575047851.295016,3.00,79.00
1575047852.356062,3.00,79.00
1575047853.379691,3.00,78.00
1575047854.441117,3.00,78.00
1575047855.46627,3.00,78.00
1575047856.526835,3.00,78.00
1575047857.553066,3.00,78.00
1575047858.61397,3.00,78.00
1575047859.639508,3.00,78.00
1575047860.699299,3.00,78.00
1575047861.727218,3.00,78.00
1575047862.788693,3.00,78.00
1575047863.811765,3.00,78.00
1575047864.872898,3.00,78.00
1575047865.898116,3.00,78.00
1575047866.958912,3.00,78.00
1575047867.985459,3.00,78.00
1575047869.046442,3.00,78.00
1575047870.071339,3.00,78.00
1575047871.131328,3.00,78.00
1575047872.158964,3.00,78.00
1575047873.21985,3.00,78.00
1575047874.243583,3.00,78.00
1575047875.304724,3.00,78.00
1575047876.329987,3.00,78.00
1575047877.390665,3.00,78.00
1575047878.417517,3.00,78.00
1575047879.478384,3.00,78.00
1575047880.503284,3.00,78.00
1575047881.562981,3.00,78.00
1575047882.590894,3.00,78.00
1575047883.65188,3.00,78.00
1575047884.676241,3.00,78.00
